OBSID,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,FREQ_AIR,FREQ_RAIL,IVTT_CAR,IVTT_AIR,IVTT_RAIL,OVTT_AIR,OVTT_RAIL,TCCAR,TCAIR,TCRAIL,chosen
2083,1,70,0,0,1,45,5,352,69,285,95,100,103.93,180.6,72.6,1
2084,1,70,0,0,0,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2085,1,35,0,0,0,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2086,1,35,0,0,1,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2087,1,25,0,1,1,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2088,1,70,1,0,0,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2089,1,70,1,0,1,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2090,1,45,1,0,1,45,5,339,69,304,99,100,102.03,183.35,74.25,2
2091,1,70,0,0,1,45,5,339,69,304,99,100,102.03,183.35,74.25,1
2092,1,70,0,0,1,45,5,346,69,304,102,95,102.98,184,73.7,2
2093,1,55,0,0,1,45,5,346,69,304,102,95,102.98,184,73.7,2
2094,1,70,1,0,1,45,5,346,69,304,102,95,102.98,184,73.7,2
2095,1,15,0,0,1,45,5,346,69,304,99,87,102.98,189.9,71.7,3
2096,1,45,0,0,0,45,5,346,69,304,99,87,102.98,189.9,71.7,3
2097,1,55,0,0,0,45,5,346,69,304,99,87,102.98,189.9,71.7,3
2098,1,70,0,1,1,45,5,346,69,304,99,87,102.98,189.9,71.7,3
2099,1,70,0,1,1,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2100,1,55,0,0,1,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2101,1,70,0,0,1,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2102,1,70,0,0,0,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2103,1,70,0,0,1,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2104,1,70,1,1,0,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2105,1,70,1,0,0,45,5,346,69,304,99,87,102.98,189.9,71.7,2
2106,1,70,1,0,1,45,5,346,69,304,99,87,102.98,189.9,71.7,1
2107,1,70,1,0,0,45,5,346,69,304,99,87,102.98,189.9,71.7,1
2108,1,70,0,0,1,45,5,346,69,304,104,102,102.98,191.35,73.2,2
2109,1,55,0,0,0,45,5,346,69,304,104,102,102.98,191.35,73.2,2
2110,1,70,0,0,1,45,5,346,69,304,104,102,102.98,191.35,73.2,2
2111,1,55,1,0,1,45,5,346,69,304,104,102,102.98,191.35,73.2,2
2112,1,70,0,0,1,45,5,352,69,304,114,105,103.93,192.95,74.7,2
2113,1,70,1,0,1,45,5,352,69,304,114,105,103.93,192.95,74.7,2
2114,1,45,1,0,1,45,5,303,69,304,134,165,90.25,193.35,77.7,2
2115,1,45,1,0,0,45,5,303,69,304,134,165,90.25,193.35,77.7,2
2116,1,70,0,0,1,45,5,372,69,304,104,110,110.2,189.65,75.55,2
2117,1,35,0,1,1,45,5,352,69,304,108,105,105.64,189.35,73.7,2
2118,1,70,0,0,1,45,5,352,69,304,108,105,105.64,189.35,73.7,2
2119,1,70,1,0,1,45,5,352,69,304,108,105,105.64,189.35,73.7,2
2120,1,70,0,0,1,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2121,1,70,0,0,0,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2122,1,70,0,0,0,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2123,1,70,0,0,0,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2124,1,70,0,0,1,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2125,1,45,1,0,1,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2126,1,45,1,0,1,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2127,1,35,1,0,0,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2128,1,35,1,0,0,45,5,347,69,304,112,105,104.31,189.7,75.2,2
2129,1,70,1,0,1,45,5,396,69,304,129,125,110.2,193.35,81.7,2
2130,1,35.22,0,0,1,45,5,386,69,304,149,145,116.85,193.35,79.7,2
2131,1,55,1,0,0,4,2,472,84,507,87,85,143.45,210.75,101.85,3
2132,1,70,1,0,1,4,2,472,84,507,87,85,143.45,210.75,101.85,2
2133,1,70,1,0,1,4,2,472,84,507,87,85,143.45,210.75,101.85,2
2134,1,70,1,0,1,4,2,476,84,534,95,93,144.02,211.75,102.4,2
2135,1,25,0,0,1,45,5,435,69,304,149,150,132.05,193.35,81.7,3
2136,1,70,0,0,1,45,5,390,69,304,134,135,115.71,189.95,76.7,2
2137,1,70,0,1,1,45,5,390,69,304,134,135,115.71,189.95,76.7,2
2138,1,45,0,0,1,4,2,647,84,534,99,145,183.35,219.75,108.1,2
2139,1,35,1,0,1,4,2,647,84,534,99,145,183.35,219.75,108.1,2
2140,1,25,0,0,0,6,5,152,60,109,120,100,40.66,154.55,42.2,1
2141,1,35,0,0,0,6,2,120,60,96,130,90,32.49,154.55,37.6,1
2142,1,25,1,0,1,6,5,129,60,109,120,90,35.34,154.55,40,1
2143,1,70,1,0,1,6,5,129,60,109,120,90,35.34,154.55,40,1
2144,1,35,0,0,1,6,5,195,60,109,120,100,50.35,154.55,45.2,1
2145,1,35,1,1,0,6,8,166,60,148,88,90,47.31,151.7,46.9,3
2146,1,55,1,0,1,6,8,166,60,148,88,90,47.31,151.7,46.9,3
2147,1,70,0,0,0,6,8,166,60,148,88,90,47.31,151.7,46.9,1
2148,1,70,1,0,1,6,8,166,60,148,88,90,47.31,151.7,46.9,1
2149,1,70,1,0,1,6,8,166,60,148,88,90,47.31,151.7,46.9,1
2150,1,35,0,0,1,6,8,199,60,148,110,103,53.2,154.55,49.4,1
2151,1,45,0,0,1,6,8,199,60,148,110,103,53.2,154.55,49.4,1
2152,1,70,0,0,1,36,8,230,58,148,125,120,66.12,169.75,54.4,1
2153,1,55,1,0,1,36,8,230,58,148,125,120,66.12,169.75,54.4,1
2154,1,55,0,0,1,36,3,272,58,238,150,85,80.56,173.15,53.8,1
2155,1,5,0,0,1,36,3,314,58,238,150,110,91.58,173.15,57.8,1
2156,1,45,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,3
2157,1,55,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,3
2158,1,70,1,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,3
2159,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2160,1,70,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2161,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2162,1,35,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2163,1,55,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2164,1,25,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2165,1,70,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2166,1,55,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2167,1,55,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2168,1,34.83,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2169,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2170,1,45,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2171,1,45,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2172,1,34.83,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2173,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2174,1,70,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2175,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2176,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2177,1,45,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2178,1,70,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2179,1,70,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2180,1,35,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2181,1,70,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2182,1,70,0,1,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2183,1,34.83,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2184,1,30.6,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2185,1,55,0,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2186,1,70,0,1,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2187,1,55,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2188,1,70,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2189,1,45,1,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2190,1,70,1,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2191,1,70,1,0,1,36,3,293,58,263,100,99,81.32,161.75,64.4,2
2192,1,70,0,0,0,36,3,293,58,263,100,99,81.32,161.75,64.4,1
2193,1,25,1,0,1,36,3,306,58,263,100,100,83.22,163.15,66.1,3
2194,1,45,0,0,1,36,3,306,58,263,100,100,83.22,163.15,66.1,2
2195,1,70,0,0,1,36,3,306,58,263,100,100,83.22,163.15,66.1,2
2196,1,55,1,0,1,36,3,306,58,263,100,100,83.22,163.15,66.1,2
2197,1,70,1,0,0,36,3,306,58,263,100,100,83.22,163.15,66.1,2
2198,1,35,0,1,1,36,3,313,58,263,125,135,89.87,165.75,68.4,2
2199,1,25,0,1,0,36,3,299,58,263,105,105,82.27,168.15,67.4,3
2200,1,5,1,0,1,36,3,299,58,263,105,105,82.27,168.15,67.4,3
2201,1,45,0,0,1,36,3,299,58,263,105,105,82.27,168.15,67.4,2
2202,1,70,0,0,0,36,3,299,58,263,105,105,82.27,168.15,67.4,2
2203,1,70,0,1,1,36,3,299,58,263,105,105,82.27,168.15,67.4,1
2204,1,70,0,1,1,45,5,457,69,304,130,125,132.43,195.15,81.2,2
2205,1,70,0,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2206,1,70,0,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2207,1,45,0,0,0,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2208,1,45,0,0,0,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2209,1,55,0,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2210,1,70,0,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2211,1,70,0,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2212,1,70,1,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2213,1,45,1,0,0,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2214,1,25,1,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2215,1,70,1,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,2
2216,1,70,1,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,1
2217,1,70,1,0,1,45,5,355,69,285,101,100,104.5,182.4,72.1,1
2218,1,70,0,0,1,45,5,342,69,304,105,100,102.6,185.15,73.75,2
2219,1,70,0,0,1,45,5,342,69,304,105,100,102.6,185.15,73.75,2
2220,1,45,1,0,0,45,5,342,69,304,105,100,102.6,185.15,73.75,2
2221,1,70,0,0,1,45,5,342,69,304,105,100,102.6,185.15,73.75,1
2222,1,70,0,1,1,45,5,349,69,304,105,87,103.55,191.7,71.2,3
2223,1,70,0,1,1,45,5,349,69,304,105,87,103.55,191.7,71.2,3
2224,1,70,0,0,0,45,5,349,69,304,105,87,103.55,191.7,71.2,3
2225,1,70,0,0,0,45,5,349,69,304,105,87,103.55,191.7,71.2,3
2226,1,70,0,0,0,45,5,349,69,304,105,87,103.55,191.7,71.2,3
2227,1,70,0,0,1,45,5,349,69,304,105,87,103.55,191.7,71.2,2
2228,1,70,1,0,0,45,5,349,69,304,105,87,103.55,191.7,71.2,2
2229,1,45,0,1,1,45,5,349,69,304,105,87,103.55,191.7,71.2,1
2230,1,70,0,0,1,45,5,349,69,304,110,102,103.55,193.15,72.7,2
2231,1,70,1,0,0,45,5,355,69,304,120,105,104.5,194.75,74.2,3
2232,1,25,0,1,0,45,5,355,69,304,120,105,104.5,194.75,74.2,2
2233,1,70,0,1,1,45,5,355,69,304,120,105,104.5,194.75,74.2,2
2234,1,70,0,0,1,45,5,355,69,304,114,105,106.21,191.15,73.2,2
2235,1,23.2,0,0,1,45,5,350,69,304,118,105,104.88,191.5,74.7,2
2236,1,70,1,0,0,45,5,350,69,304,118,105,104.88,191.5,74.7,2
2237,1,70,0,0,1,45,5,350,69,304,118,105,104.88,191.5,74.7,1
2238,1,55,1,0,1,45,5,350,69,304,118,105,104.88,191.5,74.7,1
2239,1,70,0,0,1,45,5,316,69,285,113,103,94.24,188.95,73.85,2
2240,1,35,0,0,0,45,2,419,69,558,170,85,126.73,195.15,89.2,2
2241,1,35,0,0,0,45,2,443,69,558,175,105,132.24,195.15,90.4,2
2242,1,35,0,0,0,4,2,544,84,558,165,110,155.23,221.55,91.4,2
2243,1,55,0,1,0,4,2,480,84,534,101,93,144.59,213.55,101.9,3
2244,1,70,0,0,0,4,2,480,84,534,101,93,144.59,213.55,101.9,2
2245,1,35,0,0,1,4,2,480,84,534,101,93,144.59,213.55,101.9,2
2246,1,70,0,0,1,4,2,480,84,534,101,93,144.59,213.55,101.9,2
2247,1,70,1,0,1,4,2,480,84,534,101,93,144.59,213.55,101.9,2
2248,1,35,0,0,0,4,2,485,84,534,105,100,145.73,221.55,102.1,1
2249,1,70,1,0,1,4,2,500,84,534,93,105,149.15,209.55,105.6,2
2250,1,70,0,0,1,4,2,596,84,534,105,105,171.38,221.55,105.6,2
2251,1,25,1,0,1,4,2,540,84,534,135,125,161.88,221.55,106.6,2
2252,0,70,0,0,1,36,8,247,58,148,110,134,68.4,161.5,55.4,1
2253,1,70,0,0,1,36,3,309,58,263,85,113,83.6,153.5,65.4,2
2254,1,70,0,0,1,36,3,309,58,263,85,113,83.6,153.5,65.4,2
2255,1,70,0,0,1,36,3,309,58,263,85,113,83.6,153.5,65.4,2
2256,1,70,0,0,1,45,5,372,69,285,86,114,106.78,174.15,73.1,2
2257,1,70,1,0,0,45,5,372,69,285,86,114,106.78,174.15,73.1,2
2258,0,25,0,0,1,6,5,149,60,109,125,108,38.19,154.3,42,1
2259,0,70,0,0,1,6,5,149,60,109,125,108,38.19,154.3,42,1
2260,0,70,0,0,1,6,5,149,60,109,125,108,38.19,154.3,42,1
2261,0,70,0,1,1,6,8,186,60,148,93,108,50.16,151.45,48.9,2
2262,0,25,0,0,1,6,8,186,60,148,93,108,50.16,151.45,48.9,1
2263,0,15,0,1,1,36,5,233,58,190,165,103,65.17,172.9,59.2,3
2264,0,55,0,0,1,36,5,233,58,190,165,103,65.17,172.9,59.2,1
2265,0,70,0,0,1,36,3,292,58,238,155,103,83.41,172.9,55.8,1
2266,0,70,0,0,1,36,3,333,58,238,155,128,94.43,172.9,59.8,1
2267,1,55,0,0,1,36,3,306,58,263,110,128,77.71,164.9,68.4,2
2268,1,55,0,0,1,36,3,306,58,263,110,128,77.71,164.9,68.4,2
2269,1,45,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,3
2270,1,70,1,1,0,36,3,313,58,263,105,117,84.17,161.5,66.4,3
2271,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2272,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2273,1,55,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2274,1,55,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2275,1,70,0,0,0,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2276,1,70,0,0,0,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2277,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2278,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2279,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2280,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2281,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2282,1,70,0,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2283,1,70,0,1,0,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2284,1,70,0,1,0,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2285,1,70,1,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2286,1,45,1,1,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2287,1,45,1,0,1,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2288,1,70,1,1,0,36,3,313,58,263,105,117,84.17,161.5,66.4,2
2289,1,35,1,1,0,36,3,326,58,263,105,118,86.07,162.9,68.1,3
2290,1,70,0,0,1,36,3,326,58,263,105,118,86.07,162.9,68.1,2
2291,0,70,0,0,1,45,5,476,69,304,135,143,135.28,194.9,83.2,2
2292,0,70,0,0,0,45,5,403,69,304,125,133,115.14,194.9,83.2,2
2293,0,45,0,0,1,45,5,375,69,304,117,123,107.35,186.9,82.65,2
2294,0,70,1,0,1,45,5,375,69,304,117,123,107.35,186.9,82.65,2
2295,1,70,0,0,1,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2296,1,70,0,1,1,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2297,1,70,0,1,1,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2298,1,70,0,0,0,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2299,1,70,0,0,1,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2300,1,70,1,0,1,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2301,1,45,1,0,1,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2302,1,70,1,0,0,45,5,375,69,285,106,118,107.35,182.15,74.1,2
2303,1,35,0,0,1,45,5,362,69,304,110,118,105.45,184.9,75.75,2
2304,1,70,1,0,1,45,5,362,69,304,110,118,105.45,184.9,75.75,2
2305,1,35,0,0,0,45,5,369,69,304,113,113,106.4,185.55,75.2,2
2306,1,70,0,1,0,45,5,369,69,304,110,105,106.4,191.45,73.2,3
2307,1,70,0,1,1,45,5,369,69,304,110,105,106.4,191.45,73.2,3
2308,1,70,0,0,0,45,5,369,69,304,110,105,106.4,191.45,73.2,3
2309,1,70,0,0,0,45,5,369,69,304,110,105,106.4,191.45,73.2,3
2310,1,15,1,0,1,45,5,369,69,304,110,105,106.4,191.45,73.2,3
2311,1,70,0,0,1,45,5,369,69,304,110,105,106.4,191.45,73.2,1
2312,1,70,1,0,1,45,5,369,69,304,120,118,106.4,192,74.2,2
2313,0,70,1,0,0,45,5,375,69,304,119,123,109.06,190.9,75.2,2
2314,0,45,1,0,0,45,5,375,69,304,119,123,109.06,190.9,75.2,2
2315,0,35,1,0,0,45,2,439,69,558,175,103,129.58,194.9,91.2,2
2316,0,35,1,0,0,45,2,463,69,558,180,123,135.09,194.9,92.4,2
2317,0,35,1,0,0,4,2,563,84,558,170,128,158.08,221.3,93.4,2
2318,0,70,1,1,1,4,2,495,84,507,98,103,146.87,212.3,103.35,3
2319,0,55,1,0,1,4,2,670,84,534,110,163,186.77,221.3,109.6,2
2320,0,55,1,0,1,36,3,286,58,263,115,110,78.09,168.9,67.4,2
2321,1,70,0,0,0,36,3,313,58,263,100,99,84.17,162.5,65.4,2
2322,1,70,0,0,0,36,3,313,58,263,100,99,84.17,162.5,65.4,2
2323,1,45,0,0,1,36,3,313,58,263,100,99,84.17,162.5,65.4,2
2324,1,70,0,1,0,36,3,326,58,263,100,100,86.07,163.9,67.1,1
2325,1,70,1,0,1,45,5,375,69,285,101,100,107.35,183.15,73.1,2
2326,0,70,0,0,1,4,2,500,84,534,101,93,147.44,214.3,102.9,2
2327,0,70,1,1,1,4,2,500,84,534,101,93,147.44,214.3,102.9,2
2328,0,70,1,0,1,45,5,458,69,304,155,150,135.47,195.9,82.2,2
2329,0,55,0,0,1,45,5,413,69,304,140,135,119.13,192.5,77.2,2
2330,0,70,1,0,1,6,8,203,60,148,98,120,52.44,147.45,48.9,3
2331,0,55,1,1,1,6,8,236,60,148,120,133,58.33,150.3,51.4,1
2332,0,45,0,0,1,36,8,266,58,148,135,150,71.25,165.5,56.4,1
2333,0,70,1,0,1,36,3,308,58,238,160,115,85.69,168.9,55.8,3
2334,0,55,0,0,1,36,3,308,58,238,160,115,85.69,168.9,55.8,2
2335,1,55,0,0,1,36,3,329,58,263,110,129,86.45,157.5,66.4,2
2336,1,55,0,0,1,36,3,329,58,263,110,129,86.45,157.5,66.4,2
2337,1,70,0,0,1,36,3,329,58,263,110,129,86.45,157.5,66.4,2
2338,1,70,0,1,1,36,3,329,58,263,110,129,86.45,157.5,66.4,2
2339,1,70,0,0,0,36,3,329,58,263,110,129,86.45,157.5,66.4,2
2340,1,15,0,0,0,36,3,329,58,263,110,129,86.45,157.5,66.4,1
2341,1,70,0,0,1,36,3,329,58,263,110,129,86.45,157.5,66.4,1
2342,0,45,0,0,1,36,3,349,58,263,135,165,95,161.5,70.4,2
2343,0,70,0,0,1,45,5,397,69,304,135,148,108.49,190.9,83.2,2
2344,1,70,0,0,1,45,5,392,69,285,111,130,109.63,178.15,74.1,2
2345,1,70,0,0,1,45,5,392,69,285,111,130,109.63,178.15,74.1,2
2346,1,70,1,0,0,45,5,379,69,304,115,130,107.73,180.9,75.75,2
2347,1,70,1,1,0,45,5,379,69,304,115,130,107.73,180.9,75.75,2
2348,1,55,0,0,1,45,5,385,69,304,115,117,108.68,187.45,73.2,2
2349,1,70,0,0,1,45,5,392,69,304,130,135,109.63,190.5,76.2,2
2350,0,70,0,0,1,4,2,577,84,534,145,155,167.01,217.3,108.6,2
2351,0,45,1,0,1,6,5,174,60,109,130,125,41.8,150.3,42,1
2352,1,55,0,0,1,45,5,401,69,285,111,135,110.96,178.15,74.1,2
2353,1,45,0,1,1,36,3,324,58,263,115,129,89.68,157.5,66.4,2
2354,1,70,0,0,1,36,3,324,58,263,115,129,89.68,157.5,66.4,2
2355,1,70,0,1,0,36,3,324,58,263,115,129,89.68,157.5,66.4,2
2356,1,70,1,1,1,45,5,373,69,304,120,130,110.96,180.9,75.75,3
2357,1,70,0,0,1,45,5,380,69,304,120,117,111.91,187.45,73.2,2
2358,1,35,1,1,1,45,5,380,69,304,125,132,111.91,188.9,74.7,2
2359,0,70,1,1,1,4,2,511,84,534,116,123,152.95,209.3,103.9,2
2360,0,55,0,0,1,25,12,212,40,120,160,168,49.59,133.4,49,1
2361,0,55,0,0,1,6,5,122,60,109,130,118,32.68,150.3,44.2,1
2362,0,25,0,1,1,6,5,122,60,109,130,118,32.68,150.3,44.2,1
2363,0,70,0,0,1,6,8,170,60,148,120,121,45.22,150.3,51.4,1
2364,0,25,1,1,1,36,3,237,58,263,125,128,67.26,163.9,68.4,2
2365,1,55,1,1,0,36,3,263,58,263,110,117,73.34,157.5,66.4,3
2366,1,55,1,0,0,36,3,263,58,263,110,117,73.34,157.5,66.4,3
2367,1,70,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2368,1,70,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2369,1,55,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2370,1,70,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2371,1,70,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2372,1,70,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2373,1,55,0,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2374,1,70,1,0,1,36,3,263,58,263,110,117,73.34,157.5,66.4,2
2375,0,70,1,1,1,36,3,283,58,263,135,153,81.89,161.5,70.4,2
2376,0,45,1,0,1,45,5,331,69,304,135,136,95.38,190.9,83.2,2
2377,1,5,1,0,1,45,5,326,69,285,111,118,96.52,178.15,74.1,2
2378,1,40.63,0,0,1,45,5,326,69,285,111,118,96.52,178.15,74.1,1
2379,1,55,1,0,1,45,5,319,69,304,115,105,95.57,187.45,73.2,2
2380,1,70,1,0,0,45,5,319,69,304,115,105,95.57,187.45,73.2,1
2381,0,55,0,0,1,6,5,89,60,92,140,85,25.27,150.3,39.7,1
2382,1,15,1,1,1,36,3,253,58,245,120,94,71.25,157.5,64.9,3
2383,1,70,0,1,1,36,3,253,58,245,120,94,71.25,157.5,64.9,2
2384,1,45,0,0,1,36,3,253,58,245,120,94,71.25,157.5,64.9,2
2385,1,55,0,0,1,36,3,253,58,245,120,94,71.25,157.5,64.9,2
2386,1,70,0,0,0,36,3,253,58,245,120,94,71.25,157.5,64.9,2
2387,1,55,1,0,1,36,3,253,58,245,120,94,71.25,157.5,64.9,2
2388,1,35,0,0,1,36,3,253,58,245,120,94,71.25,157.5,64.9,1
2389,1,70,0,0,0,36,3,253,58,245,120,94,71.25,157.5,64.9,1
2390,1,70,1,0,0,45,5,316,69,268,121,95,94.43,178.15,71.8,3
2391,1,70,0,1,0,45,5,303,69,287,125,95,92.53,180.9,74.25,1
2392,1,35,0,0,1,45,5,309,69,287,125,82,93.48,187.45,71.7,2
2393,1,70,0,0,1,45,5,309,69,287,125,82,93.48,187.45,71.7,2
2394,0,55,1,0,0,45,5,354,69,287,150,115,106.97,190.9,81.7,3
2395,0,45,1,0,0,45,5,354,69,287,150,115,106.97,190.9,81.7,3
2396,0,31.36,0,0,0,6,5,84,60,92,155,90,23.56,154.3,39.95,1
2397,0,45,0,0,1,6,5,84,60,92,155,90,23.56,154.3,39.95,1
2398,0,70,0,0,0,6,5,84,60,92,155,90,23.56,154.3,39.95,1
2399,0,45,1,0,1,6,5,84,60,92,155,90,23.56,154.3,39.95,1
2400,0,35,1,0,1,6,5,84,60,92,155,90,23.56,154.3,39.95,1
2401,0,70,0,1,0,6,8,121,60,131,123,90,35.53,151.45,46.05,1
2402,0,45,0,0,1,6,8,121,60,131,123,90,35.53,151.45,46.05,1
2403,0,5,0,1,0,6,8,121,60,131,123,90,35.53,151.45,46.05,1
2404,0,70,1,0,0,6,8,121,60,131,123,90,35.53,151.45,46.05,1
2405,0,35,0,0,1,36,5,168,58,173,195,85,50.54,172.9,57.15,1
2406,0,25,0,0,0,36,8,185,58,131,160,120,54.34,169.5,53.55,1
2407,1,70,0,0,1,36,3,248,58,245,135,99,69.54,161.5,65.15,2
2408,1,70,0,0,1,36,3,248,58,245,135,99,69.54,161.5,65.15,1
2409,0,55,0,0,1,45,5,310,69,287,147,105,92.72,186.9,81.4,2
2410,0,25,1,0,1,45,5,310,69,287,147,110,92.72,186.9,79.95,2
2411,1,70,1,0,1,45,5,304,69,287,140,87,91.77,191.45,71.95,3
2412,0,32.92,1,0,0,6,8,119,60,148,123,140,34.2,151.45,56.9,1
2413,0,55,1,0,1,45,5,314,69,304,160,168,90.25,194.9,91.2,2
2414,0,70,0,0,1,45,5,360,69,287,145,143,102.03,190.9,83.2,2
2415,1,70,1,0,1,45,5,354,69,268,121,125,103.17,178.15,73.3,1
2416,1,25,1,1,0,45,5,348,69,287,130,127,102.22,188.9,74.7,1
2417,0,70,0,0,1,25,3,250,40,259,190,115,62.7,142.4,55.6,1
2418,0,55,0,1,0,5,2,445,96,434,140,145,114.19,178.6,96.5,1
2419,0,70,1,0,1,5,2,474,96,434,155,165,129.96,176.2,98,2
2420,0,45,0,0,1,5,2,461,96,434,135,135,122.36,178.6,97,2
