CASE,UNO,SERO,Mode,Alt1_ch,Alt2_ch,Alt3_ch,WEIGHT,DIST,VEHWRK,POPDENS,MALE,AGE,AGE45,HIGHINC,IVTT_DA,OVTT_DA,OVTDS_DA,COST_DA,IVTT_SR,OVTT_SR,OVTDS_SR,COST_SR,IVTT_TR,OVTT_TR,OVTDS_TR,COST_TR
941,1,0,1,1,0,0,1.8362,6.5,1.3,5.39,1,56,1,1,1.3,0.3,0.04615,0.64,1.65,0.44,0.06769,0.32,2.21,4.41,0.67846,1.25
942,1,0,1,1,0,0,0.6426,18.6,1,0.83,1,45,0,0,3.7,0.7,0.03763,1.82,4.17,0.92,0.04946,0.91,2.62,2.21,0.11882,3.05
943,1,0,1,1,0,0,0.2982,19.2,2,5.09,1,49,1,0,4.6,0.6,0.03125,3.73,5.15,0.81,0.04219,1.87,6.72,2.27,0.11823,2
944,1,0,1,1,0,0,0.2982,19.7,2,5.09,1,49,1,0,4.8,0.6,0.03046,3.78,5.24,0.84,0.04264,1.89,7.62,2.07,0.10508,2
945,1,0,2,0,1,0,0.6426,13.5,2,7.16,0,39,0,0,2.8,0.7,0.05185,7.57,3.47,0.92,0.06815,3.78,2.72,2.32,0.17185,2.25
946,1,0,1,1,0,0,1.8362,2.6,0.8,1.93,0,50,1,0,0.6,0.2,0.07692,0.25,0.81,0.38,0.14615,0.12,1.9,4.08,1.56923,3.55
947,1,0,1,1,0,0,1.8362,9.6,1,0.55,1,48,1,0,1.5,0.2,0.02083,0.94,1.89,0.31,0.03229,0.47,3.91,6.7,0.69792,3.5
948,1,0,1,1,0,0,0.6426,20.2,1,4.22,1,64,1,0,4.3,0.4,0.0198,1.98,4.72,0.63,0.03119,0.99,7.01,4.07,0.20149,1.75
949,1,0,1,1,0,0,0.6426,20,1,4.22,1,64,1,0,3.1,0.4,0.02,1.96,3.84,0.56,0.028,0.98,5.56,4.67,0.2335,1.75
950,1,0,1,1,0,0,0.2982,24.3,1,1.54,0,36,0,0,3.6,0.6,0.02469,7.34,4.44,0.8,0.03292,3.67,4.16,2.84,0.11687,3.69
951,1,0,2,0,1,0,1.8362,15.2,1.3,5.09,0,25,0,1,3.6,0.6,0.03947,4.49,4.06,0.81,0.05329,2.24,5.61,2.18,0.14342,1.9
952,1,0,1,1,0,0,0.6426,41.2,0.5,1.47,0,68,1,0,5.5,0.3,0.00728,4.04,6.12,0.49,0.01189,1.35,6.66,6.7,0.16262,5.9
953,1,0,1,1,0,0,0.6426,35.4,0.5,1.47,0,68,1,0,4.9,0.3,0.00847,3.47,6.02,0.44,0.01243,1.74,8.55,6.64,0.18757,4.3
954,1,0,1,1,0,0,0.2982,23.3,0.5,8.24,1,46,1,0,4.5,0.5,0.02146,2.35,5.54,0.68,0.02918,1.18,5.18,4.23,0.18155,3
955,1,0,1,1,0,0,1.8362,4.8,2,2.8,0,64,1,0,1.2,0.3,0.0625,0.47,1.46,0.49,0.10208,0.23,0.56,2.57,0.53542,0.9
956,1,0,3,0,0,1,0.2982,15.8,1,8.22,1,29,0,0,3.9,0.7,0.0443,2.3,4.39,0.92,0.05823,1.16,3.5,1.92,0.12152,2.7
957,1,0,1,1,0,0,1.8362,5,1,0.51,0,57,1,0,1,0.3,0.06,0.49,1.25,0.49,0.098,0.24,1.2,1.88,0.376,2.1
958,1,0,1,1,0,0,1.8362,17.3,1,4.3,0,52,1,1,3.3,0.2,0.01156,1.7,4.08,0.31,0.01792,0.85,9.8,4.46,0.2578,6.5
959,1,0,1,1,0,0,0.6426,18.7,1,19.93,1,44,0,1,3.2,0.5,0.02674,1.83,3.63,0.7,0.03743,0.92,3.6,3.92,0.20963,1.8
960,1,0,2,0,1,0,0.6426,18.2,1,19.93,0,30,0,1,3.1,0.4,0.02198,1.78,3.52,0.59,0.03242,0.89,3.97,3.37,0.18516,3.85
961,1,0,1,1,0,0,0.6426,19.6,0.5,8.01,1,27,0,1,4,0.4,0.02041,1.92,4.93,0.56,0.02857,0.96,5.65,3.83,0.19541,3.9
962,1,0,1,1,0,0,0.2982,20.8,1,3.2,0,32,0,0,3.1,0.7,0.03365,7,3.52,0.92,0.04423,3.5,4.1,2.22,0.10673,2.5
963,1,0,1,1,0,0,1.8362,5.1,1,19.93,0,28,0,0,1,0.4,0.07843,0.5,1.25,0.63,0.12353,0.25,1.45,3.16,0.61961,1.75
964,1,0,1,1,0,0,0.6426,2.4,1,0.69,1,34,0,0,0.6,0.3,0.125,0.24,0.8,0.44,0.18333,0.12,0.4,2.36,0.98333,1
965,1,0,1,1,0,0,0.2982,11.4,1,7.61,1,42,0,0,2.8,0.5,0.04386,1.34,3.2,0.7,0.0614,0.67,5.26,3.29,0.2886,2.65
966,1,0,1,1,0,0,1.8362,17.5,2,3.87,1,73,1,0,2.6,0.3,0.01714,1.97,2.93,0.52,0.02971,0.98,7.04,4.99,0.28514,2.25
967,1,0,1,1,0,0,1.8362,14.9,1,1.08,0,39,0,0,1.7,0.2,0.01342,1.46,1.99,0.42,0.02819,0.73,0.7,3.7,0.24832,2.55
968,1,0,3,0,0,1,0.2982,13.5,1,8.22,0,34,0,0,3.1,0.6,0.04444,3.17,3.52,0.81,0.06,1.59,2.52,1.29,0.09556,2.25
969,1,0,2,0,1,0,0.2982,14.3,1,8.22,0,34,0,0,3.4,0.6,0.04196,3.25,3.77,0.84,0.05874,1.63,3.08,2.64,0.18462,3
970,1,0,1,1,0,0,1.8362,2.8,1,3.92,1,50,1,0,1.1,0.5,0.17857,0.27,1.36,0.73,0.26071,0.14,2.2,4.65,1.66071,1.5
971,1,0,3,0,0,1,0.2982,4.3,0.8,7.64,0,44,0,1,1.1,0.4,0.09302,0.49,1.35,0.59,0.13721,0.25,1.09,1.1,0.25581,0.5
972,1,0,1,1,0,0,0.6426,4.4,0.8,7.64,0,44,0,1,1.2,0.4,0.09091,0.43,1.46,0.63,0.14318,0.21,1.3,2.54,0.57727,0.75
973,1,0,1,1,0,0,1.8362,15.6,2,1.05,0,44,0,0,2.5,0.2,0.01282,1.53,2.87,0.38,0.02436,0.77,5.5,4.87,0.31218,1.95
974,1,0,1,1,0,0,1.8362,15.9,2,1.05,0,44,0,0,2.7,0.2,0.01258,1.56,3.04,0.42,0.02642,0.78,5.5,5.07,0.31887,1.95
975,1,0,1,1,0,0,0.2982,15.8,1,4.49,1,48,1,0,3.1,0.6,0.03797,1.77,3.46,0.84,0.05316,0.89,4.94,2.27,0.14367,3.25
976,1,0,1,1,0,0,1.8362,8.3,1,10.76,0,34,0,0,1.9,0.4,0.04819,0.81,2.2,0.63,0.0759,0.41,4,4.02,0.48434,0.6
977,1,0,1,1,0,0,1.8362,20.7,0.7,0.69,1,40,0,0,4.1,0.3,0.01449,2.03,4.51,0.52,0.02512,1.01,8.99,8.23,0.39758,3.25
978,1,0,2,0,1,0,1.8362,51,1,0.83,1,45,0,0,8.8,0.2,0.00392,5,9.44,0.42,0.00824,2.5,10.51,9.01,0.17667,8.55
979,1,0,1,1,0,0,0.6426,1,0.8,5.74,1,41,0,0,0.3,0.2,0.2,0.1,0.52,0.42,0.42,0.05,0.62,1.6,1.6,0.6
980,1,0,1,1,0,0,1.8362,13.4,1.5,1.36,1,44,0,0,2.5,0.2,0.01493,1.31,2.87,0.38,0.02836,0.66,4.26,4.64,0.34627,2.5
981,1,0,1,1,0,0,1.8362,6.8,1,0.91,0,43,0,0,1.2,0.2,0.02941,0.67,1.53,0.31,0.04559,0.34,0.9,2.83,0.41618,1.3
982,1,0,1,1,0,0,1.8362,6.8,1,0.91,0,43,0,0,1.3,0.2,0.02941,0.67,1.57,0.42,0.06176,0.34,0.9,2.93,0.43088,1.3
983,1,0,1,1,0,0,1.8362,5.9,1,1.05,0,57,1,0,1,0.3,0.05085,0.58,1.25,0.49,0.08305,0.29,1.5,4.25,0.72034,1.5
984,1,0,1,1,0,0,1.8362,10,2,1.05,1,41,0,1,1.7,0.3,0.03,0.98,2,0.49,0.049,0.49,5.2,4.91,0.491,1.2
985,1,0,1,1,0,0,1.8362,39.7,2.5,1.36,1,48,1,0,5.9,0.2,0.00504,3.89,7.24,0.31,0.00781,1.95,4.55,9.12,0.22972,4.15
986,1,0,1,1,0,0,1.8362,2.3,1.3,6.39,1,51,1,1,0.5,0.3,0.13043,0.23,0.68,0.44,0.1913,0.12,0.93,2.08,0.90435,0.75
987,1,0,2,0,1,0,1.8362,36.2,1.3,6.39,0,25,0,1,5.4,0.7,0.01934,3.55,5.87,0.94,0.02597,1.77,6.8,3.38,0.09337,4.7
988,1,0,1,1,0,0,1.8362,24.9,3,10.94,1,54,1,0,3.1,0.4,0.01606,2.44,3.84,0.56,0.02249,1.22,5,5.52,0.22169,2.65
989,1,0,1,1,0,0,1.8362,47.3,1,1.9,1,36,0,0,5.4,0.3,0.00634,4.64,6.63,0.44,0.0093,2.32,7.8,7.08,0.14968,7.3
990,1,0,1,1,0,0,1.8362,47.1,1,1.9,1,36,0,0,5.4,0.3,0.00637,4.62,6.63,0.44,0.00934,2.31,11.3,6.37,0.13524,7.25
991,1,0,2,0,1,0,1.8362,47.3,1,1.9,1,36,0,0,5.4,0.3,0.00634,4.64,6.63,0.44,0.0093,2.32,10.37,3.77,0.0797,7.55
992,1,0,1,1,0,0,0.6426,35.6,1,7.35,1,62,1,0,4.8,0.3,0.00843,3.49,5.36,0.49,0.01376,1.75,9.23,4.26,0.11966,4.85
993,1,0,2,0,1,0,0.6426,35.4,1,7.35,1,62,1,0,4.9,0.3,0.00847,3.47,5.35,0.52,0.01469,1.74,9.38,4.77,0.13475,4.85
994,1,0,1,1,0,0,0.2982,34,1,3.05,1,25,0,1,4.6,0.5,0.01471,3.86,5.66,0.68,0.02,1.94,4.46,4.08,0.12,4.7
995,1,0,2,0,1,0,1.8362,17.3,1,3.03,1,39,0,0,2.5,0.3,0.01734,1.7,2.87,0.49,0.02832,0.85,3.88,5.81,0.33584,4.3
996,1,0,1,1,0,0,1.8362,16.5,1,3.03,1,39,0,0,2.4,0.2,0.01212,1.62,2.72,0.42,0.02545,0.81,4.3,6.7,0.40606,4.3
997,1,0,1,1,0,0,1.8362,2.1,1,10.94,1,26,0,1,0.5,0.4,0.19048,0.21,0.7,0.59,0.28095,0.1,0.22,1.59,0.75714,0.75
998,1,0,1,1,0,0,1.8362,8,1,10.94,0,49,1,1,1.5,0.4,0.05,0.78,1.89,0.56,0.07,0.39,2,1.61,0.20125,0.75
999,1,0,2,0,1,0,1.8362,1.1,1,10.94,1,24,0,1,0.3,0.4,0.36364,0.11,0.52,0.63,0.57273,0.06,0.38,1.58,1.43636,0.75
1000,1,0,1,1,0,0,1.8362,1.1,1,10.94,1,24,0,1,0.3,0.4,0.36364,0.11,0.49,0.59,0.53636,0.06,0.38,1.58,1.43636,0.75
1001,1,0,1,1,0,0,1.8362,17.3,2,1.25,1,40,0,0,2.4,0.2,0.01156,1.7,2.99,0.31,0.01792,0.85,8.48,4.93,0.28497,5.8
1002,1,0,1,1,0,0,1.8362,18,2,1.25,1,40,0,0,2.9,0.2,0.01111,1.76,3.25,0.42,0.02333,0.88,8.33,4.65,0.25833,5.8
1003,1,0,2,0,1,0,0.2982,33.1,1,0.91,0,44,0,0,5.9,0.6,0.01813,8.2,6.4,0.84,0.02538,4.1,2.32,4.63,0.13988,4.95
1004,1,0,1,1,0,0,1.8362,21.7,1,16.65,1,28,0,0,3.2,0.3,0.01382,2.13,3.56,0.52,0.02396,1.06,10.5,8.5,0.39171,5.75
1005,1,0,1,1,0,0,1.8362,20.6,1,16.65,1,28,0,0,3.2,0.3,0.01456,2.02,3.63,0.49,0.02379,1.01,10.8,7.3,0.35437,5.75
1006,1,0,1,1,0,0,1.8362,1.3,0.6,5.72,1,52,1,0,0.4,0.3,0.23077,0.13,0.56,0.44,0.33846,0.07,2.26,3.05,2.34615,0.8
1007,1,0,1,1,0,0,1.8362,13.4,1,0.37,0,23,0,0,2.1,0.3,0.02239,1.31,2.44,0.49,0.03657,0.66,2.89,4.6,0.34328,3.35
1008,1,0,2,0,1,0,1.8362,42,1,16.6,1,29,0,0,5.2,0.3,0.00714,4.12,6.39,0.44,0.01048,2.06,8.52,4.11,0.09786,5.35
1009,1,0,1,1,0,0,0.6426,2,1,17.01,1,34,0,0,0.9,0.2,0.1,0.2,1.14,0.38,0.19,0.1,0.41,3.36,1.68,0.75
1010,1,0,1,1,0,0,0.6426,34.5,1,0.65,1,32,0,0,5.3,0.2,0.0058,3.38,5.77,0.42,0.01217,1.69,12.27,3.63,0.10522,5.9
1011,1,0,2,0,1,0,0.6426,34.4,1,0.65,1,32,0,0,4.8,0.2,0.00581,3.37,5.36,0.38,0.01105,1.69,12.63,4.16,0.12093,5.9
1012,1,0,1,1,0,0,0.6426,0.4,1,16.65,1,61,1,0,0.2,0.4,1,0.04,0.38,0.59,1.475,0.02,0.4,1.86,4.65,0.75
1013,1,0,1,1,0,0,0.6426,18.6,1,2.32,1,43,0,0,2.5,0.2,0.01075,1.82,3.11,0.31,0.01667,0.91,0.9,5.14,0.27634,2.85
1014,1,0,1,1,0,0,0.6426,19.2,1,2.32,1,43,0,0,2.8,0.2,0.01042,1.88,3.14,0.42,0.02188,0.94,0.8,5.49,0.28594,2.85
1015,1,0,2,0,1,0,0.6426,18.6,1,2.32,0,44,0,0,2.5,0.2,0.01075,1.82,3.11,0.31,0.01667,0.91,0.9,5.14,0.27634,2.85
1016,1,0,1,1,0,0,0.6426,19.2,1,2.32,0,44,0,0,2.8,0.2,0.01042,1.88,3.14,0.42,0.02188,0.94,0.8,5.49,0.28594,2.85
1017,1,0,2,0,1,0,0.6426,1.3,1,36.88,0,33,0,0,0.4,0.7,0.53846,0.13,0.56,0.92,0.70769,0.07,1.15,3,2.30769,0.8
1018,1,0,1,1,0,0,1.8362,25.6,1.5,0.73,1,44,0,0,3.8,0.3,0.01172,2.51,4.69,0.44,0.01719,1.25,5.01,4.11,0.16055,3.95
1019,1,0,1,1,0,0,1.8362,2,1,3.05,0,38,0,0,0.5,0.2,0.1,0.2,0.68,0.31,0.155,0.1,4.87,4.84,2.42,1.45
1020,1,0,1,1,0,0,1.8362,48,1.5,5.13,1,67,1,1,5.7,0.3,0.00625,4.7,6.99,0.44,0.00917,2.35,9.34,4.16,0.08667,4.8
1021,1,0,3,0,0,1,0.2982,24.7,1,0.97,1,45,0,0,5.6,0.6,0.02429,3.09,6.08,0.84,0.03401,1.55,6.22,2.13,0.08623,3.6
1022,1,0,1,1,0,0,0.2982,25.4,1,0.97,1,45,0,0,4.6,0.5,0.01969,2.71,5.66,0.68,0.02677,1.36,4.58,2.67,0.10512,3.6
1023,1,0,2,0,1,0,0.6426,2.5,1,21.02,0,30,0,0,0.6,0.2,0.08,0.24,0.81,0.38,0.152,0.12,1.95,3,1.2,0.8
1024,1,0,1,1,0,0,1.8362,7.2,1.3,0.99,1,22,0,1,1.7,0.3,0.04167,0.71,2,0.49,0.06806,0.35,2.62,3.05,0.42361,1
1025,1,0,1,1,0,0,1.8362,11.5,1,2.17,1,57,1,0,2.3,0.3,0.02609,1.13,2.62,0.52,0.04522,0.56,2.73,2.75,0.23913,0.75
1026,1,0,1,1,0,0,1.8362,33.7,2,0.95,0,30,0,0,4.3,0.2,0.00593,3.3,4.82,0.38,0.01128,1.65,9.9,5.73,0.17003,6.45
1027,1,0,1,1,0,0,1.8362,2,1.5,16.37,0,32,0,0,0.5,0.3,0.15,0.2,0.68,0.44,0.22,0.1,2.89,3.85,1.925,0.8
1028,1,0,1,1,0,0,1.8362,12.4,1,5.74,0,48,1,0,2.3,0.2,0.01613,1.22,2.65,0.38,0.03065,0.61,7.65,8.08,0.65161,1.6
1029,1,0,1,1,0,0,1.8362,14.6,1,2.35,1,66,1,0,2.8,0.2,0.0137,1.43,3.14,0.42,0.02877,0.71,2.8,4.1,0.28082,4.05
1030,1,0,1,1,0,0,1.8362,14.3,1,2.35,1,66,1,0,2.7,0.2,0.01399,1.4,3.09,0.38,0.02657,0.7,2.6,4.32,0.3021,4.15
1031,1,0,1,1,0,0,1.8362,14.2,1,18.83,0,28,0,0,2.2,0.3,0.02113,1.39,2.74,0.44,0.03099,0.69,5.5,4.66,0.32817,1.85
1032,1,0,2,0,1,0,1.8362,21,1,0.91,1,42,0,1,2.9,0.3,0.01429,2.06,3.59,0.44,0.02095,1.03,3.5,3.33,0.15857,3.75
1033,1,0,1,1,0,0,1.8362,1.1,1,10.94,1,22,0,0,0.3,0.4,0.36364,0.11,0.49,0.59,0.53636,0.06,0.62,2.84,2.58182,0.75
1034,1,0,1,1,0,0,1.8362,1.7,1,17.76,0,27,0,0,0.6,0.3,0.17647,0.17,0.81,0.49,0.28824,0.09,0.81,2.6,1.52941,0.75
1035,1,0,2,0,1,0,1.8362,33.6,0.5,3.03,1,45,0,0,4.7,0.7,0.02083,3.29,5.78,0.92,0.02738,1.65,5.8,4.31,0.12827,5.65
1036,1,0,1,1,0,0,1.8362,10.8,1,5.74,1,38,0,0,1.9,0.2,0.01852,1.06,2.38,0.31,0.0287,0.53,6.51,7.73,0.71574,1.6
1037,1,0,1,1,0,0,1.8362,11,1,5.74,1,38,0,0,2.3,0.2,0.01818,1.08,2.62,0.42,0.03818,0.54,6.53,5.73,0.52091,1.6
1038,1,0,1,1,0,0,1.8362,17.3,2,1.25,1,35,0,0,2.4,0.2,0.01156,1.7,2.99,0.31,0.01792,0.85,8.47,4.93,0.28497,5.8
1039,1,0,1,1,0,0,1.8362,19.9,2,1.25,1,35,0,0,2.8,0.2,0.01005,1.95,3.14,0.42,0.02111,0.97,13.42,4.84,0.24322,9.4
1040,1,0,2,0,1,0,0.6426,28.6,2,4.61,1,29,0,0,4,0.7,0.02448,5.8,4.5,0.92,0.03217,2.9,4,3.79,0.13252,4.8
1041,1,0,2,0,1,0,0.6426,28.4,2,4.61,1,29,0,0,4.2,0.7,0.02465,5.78,4.61,0.94,0.0331,2.89,3.8,4.44,0.15634,4.8
1042,1,0,1,1,0,0,0.6426,25,1,3.05,1,29,0,0,4.7,0.4,0.016,2.45,5.14,0.63,0.0252,1.23,8.17,4.94,0.1976,5.4
1043,1,0,1,1,0,0,0.6426,24.5,1,3.05,1,29,0,0,3.7,0.4,0.01633,2.4,4.57,0.56,0.02286,1.2,8.04,4.65,0.1898,5.4
1044,1,0,1,1,0,0,1.8362,1.5,1,26.44,0,51,1,0,0.4,0.5,0.33333,0.15,0.56,0.68,0.45333,0.07,0.56,1.91,1.27333,0.6
1045,1,0,1,1,0,0,1.8362,1.5,1,26.44,0,51,1,0,0.4,0.5,0.33333,0.15,0.56,0.68,0.45333,0.07,0.56,1.91,1.27333,0.6
1046,1,0,1,1,0,0,1.8362,15.9,1,1.05,1,50,1,0,2.5,0.2,0.01258,1.56,2.87,0.38,0.0239,0.78,5.66,7.5,0.4717,2.2
1047,1,0,2,0,1,0,1.8362,16,1,1.05,0,49,1,0,3.2,0.2,0.0125,1.57,3.63,0.38,0.02375,0.79,7.34,4.31,0.26938,5.55
1048,1,0,1,1,0,0,1.8362,18.6,1,1.05,0,49,1,0,3.4,0.2,0.01075,1.82,3.77,0.42,0.02258,0.91,7.66,4.27,0.22957,5.65
1049,1,0,3,0,0,1,1.8362,21.7,1,1.88,1,40,0,0,3.2,0.3,0.01382,2.13,3.96,0.44,0.02028,1.06,0.56,1.6,0.07373,2
1050,1,0,2,0,1,0,0.2982,31.5,1,0.57,1,37,0,0,5.5,0.7,0.02222,3.84,6.12,0.92,0.02921,1.92,6.52,3.5,0.11111,3.85
1051,1,0,1,1,0,0,1.8362,1.8,1,5.74,0,44,0,1,0.5,0.4,0.22222,0.18,0.7,0.59,0.32778,0.09,1.17,1.6,0.88889,0.6
1052,1,0,1,1,0,0,0.6426,2.3,0.5,9.22,0,26,0,0,0.7,0.3,0.13043,0.23,0.92,0.44,0.1913,0.12,2.06,2.36,1.02609,0.75
1053,1,0,1,1,0,0,1.8362,4.4,1.5,1.2,0,54,1,0,0.9,0.4,0.09091,0.43,1.15,0.63,0.14318,0.21,0.92,2.35,0.53409,0.6
1054,1,0,1,1,0,0,0.6426,4.4,1,8.32,1,26,0,1,0.9,0.2,0.04545,0.43,1.16,0.31,0.07045,0.21,2.69,3.76,0.85455,0.75
1055,1,0,1,1,0,0,0.2982,22,0.5,0.73,0,24,0,0,3.6,0.5,0.02273,4.01,4.44,0.68,0.03091,2.01,4.98,3.14,0.14273,2.8
1056,1,0,1,1,0,0,0.6426,19.6,0.8,1.88,0,46,1,0,2.8,0.4,0.02041,1.92,3.47,0.56,0.02857,0.96,3.1,5.19,0.2648,1.3
1057,1,0,1,1,0,0,0.6426,19.8,0.8,1.88,0,46,1,0,4.1,0.4,0.0202,1.94,4.51,0.63,0.03182,0.97,3.8,5.08,0.25657,1.8
1058,1,0,1,1,0,0,1.8362,5,1,0.8,0,40,0,0,1,0.2,0.04,0.49,1.29,0.31,0.062,0.24,5,5.54,1.108,1.95
1059,1,0,2,0,1,0,1.8362,5,1,0.8,0,40,0,0,1,0.2,0.04,0.49,1.25,0.42,0.084,0.24,5,5.44,1.088,1.95
1060,1,0,3,0,0,1,1.8362,27.8,1,2.35,0,43,0,1,3.3,0.2,0.00719,2.72,4.08,0.31,0.01115,1.36,0.7,7.24,0.26043,4.25
1061,1,0,1,1,0,0,1.8362,2.7,1,8.32,0,48,1,1,0.9,0.2,0.07407,0.26,1.15,0.42,0.15556,0.13,0.96,2.77,1.02593,0.75
1062,1,0,1,1,0,0,1.8362,4.4,1,8.32,1,51,1,1,1,0.2,0.04545,0.43,1.25,0.42,0.09545,0.21,4.8,3.98,0.90455,0.75
1063,1,0,1,1,0,0,1.8362,4.4,1,8.32,1,51,1,1,0.9,0.2,0.04545,0.43,1.14,0.38,0.08636,0.21,3.67,3.72,0.84545,0.75
1064,1,0,1,1,0,0,1.8362,9.8,1,1.05,1,52,1,0,1.8,0.2,0.02041,0.96,2.26,0.31,0.03163,0.48,3.5,3.47,0.35408,0.75
1065,1,0,1,1,0,0,1.8362,37.9,1,1.05,1,23,0,0,4.5,0.4,0.01055,3.71,5.54,0.56,0.01478,1.85,6.66,3.66,0.09657,4.3
1066,1,0,1,1,0,0,1.8362,5,1,15.74,1,44,0,0,1.3,0.5,0.1,0.49,1.65,0.68,0.136,0.24,2,1.5,0.3,0.85
1067,1,0,1,1,0,0,1.8362,24.4,1,1.25,1,53,1,1,3.1,0.2,0.0082,2.39,3.84,0.31,0.0127,1.2,1.5,7.7,0.31557,3
1068,1,0,2,0,1,0,1.8362,4.8,1,0.65,1,59,1,1,1,0.2,0.04167,0.47,1.25,0.42,0.0875,0.23,2.8,3.6,0.75,1.2
1069,1,0,1,1,0,0,1.8362,3.5,1,1.02,1,75,1,0,0.7,0.3,0.08571,0.34,0.94,0.52,0.14857,0.17,3,4.2,1.2,1
1070,1,0,1,1,0,0,1.8362,7.7,0.7,2.07,1,52,1,0,1.6,0.2,0.02597,0.75,1.88,0.42,0.05455,0.38,1.5,4.6,0.5974,3
1071,1,0,2,0,1,0,0.6426,8.4,0.7,2.07,1,22,0,0,1.7,0.2,0.02381,0.82,2,0.38,0.04524,0.41,10.02,5.6,0.66667,5.25
1072,1,0,1,1,0,0,0.6426,8.8,0.7,2.07,1,22,0,0,2.1,0.2,0.02273,0.86,2.41,0.42,0.04773,0.43,9.37,6.2,0.70455,5.25
1073,1,0,3,0,0,1,0.2982,30.3,2,1.88,1,34,0,0,6.4,0.6,0.0198,7.93,6.92,0.84,0.02772,3.97,4.5,2.72,0.08977,6.05
1074,1,0,1,1,0,0,1.8362,24.6,1,2.35,1,24,0,0,3.9,0.3,0.0122,2.41,4.81,0.44,0.01789,1.21,5.22,5.22,0.2122,6.5
1075,1,0,1,1,0,0,1.8362,34.2,2,1.41,1,67,1,0,6.2,0.2,0.00585,3.35,6.88,0.38,0.01111,1.68,8.17,3.45,0.10088,5.5
1076,1,0,1,1,0,0,1.8362,2.4,1,17.76,1,32,0,0,0.6,0.3,0.125,0.24,0.8,0.44,0.18333,0.12,0.66,1.51,0.62917,0.75
1077,1,0,2,0,1,0,0.6426,2.4,1,17.76,1,32,0,0,0.3,0.3,0.125,0.24,0.49,0.49,0.20417,0.12,0.28,2.74,1.14167,0.75
1078,1,0,1,1,0,0,0.6426,2.4,1,17.76,1,32,0,0,0.3,0.3,0.125,0.24,0.49,0.49,0.20417,0.12,0.28,4.26,1.775,0.75
1079,1,0,2,0,1,0,1.8362,30.1,0.7,8.32,1,37,0,1,4.1,0.3,0.00997,2.95,5.05,0.44,0.01462,1.48,8.43,3.66,0.12159,5.95
1080,1,0,1,1,0,0,1.8362,22.7,2,0.83,1,27,0,0,3.3,0.3,0.01322,2.22,3.67,0.52,0.02291,1.11,5.02,5.43,0.23921,5.35
1081,1,0,1,1,0,0,1.8362,3.5,1,1.2,0,49,1,0,0.7,0.4,0.11429,0.34,0.92,0.59,0.16857,0.17,0.78,2.28,0.65143,0.6
1082,1,0,1,1,0,0,1.8362,9.3,2,2.06,1,41,0,0,1.4,0.3,0.03226,0.91,1.77,0.44,0.04731,0.46,4.21,4.2,0.45161,0.75
1083,1,0,2,0,1,0,1.8362,51.8,1.5,10.94,1,45,0,0,6.1,0.5,0.00965,5.08,7.48,0.68,0.01313,2.03,10.21,6.16,0.11892,4
1084,1,0,1,1,0,0,0.6426,52.5,1.5,10.94,1,45,0,0,6.2,0.5,0.00952,5.15,7.6,0.68,0.01295,2.58,9.91,4.95,0.09429,4
1085,1,0,1,1,0,0,1.8362,1.1,1.5,10.94,0,43,0,0,0.3,0.4,0.36364,0.11,0.44,0.56,0.50909,0.06,0.77,1.87,1.7,0.75
1086,1,0,1,1,0,0,1.8362,11.8,1,5.72,1,45,0,1,1.6,0.2,0.01695,2.16,2.02,0.31,0.02627,1.08,10,3.66,0.31017,7.15
1087,1,0,1,1,0,0,1.8362,7.1,1,0.73,0,50,1,0,1.1,0.2,0.02817,0.7,1.41,0.31,0.04366,0.35,1.1,5.85,0.82394,1.75
1088,1,0,1,1,0,0,1.8362,14.7,1,0.73,1,52,1,0,2.1,0.2,0.01361,1.44,2.44,0.38,0.02585,0.72,12.95,8.87,0.6034,8.4
1089,1,0,1,1,0,0,1.8362,27.9,1,5.81,1,31,0,0,4,0.3,0.01075,2.73,4.5,0.49,0.01756,1.36,11.8,4.18,0.14982,5.85
1090,1,0,1,1,0,0,1.8362,14.8,1,1.05,1,47,1,0,2.3,0.2,0.01351,1.45,2.87,0.31,0.02095,0.72,6.46,5.74,0.38784,1
1091,1,0,1,1,0,0,1.8362,27.3,1,1.05,0,38,0,0,4.5,0.3,0.01099,2.68,4.93,0.52,0.01905,1.34,12.5,4.71,0.17253,7.4
1092,1,0,1,1,0,0,1.8362,6.6,2,1.05,1,65,1,0,1.1,0.3,0.04545,0.65,1.35,0.49,0.07424,0.33,1.5,2.06,0.31212,1.7
1093,1,0,1,1,0,0,0.2982,28.5,1,0.9,1,32,0,1,4.2,0.6,0.02105,6.47,5.17,0.8,0.02807,3.24,2.92,3.5,0.12281,3.85
1094,1,0,1,1,0,0,0.2982,29,1,0.9,0,30,0,1,4.2,0.7,0.02414,6.52,5.17,0.92,0.03172,3.26,4.32,3.38,0.11655,3.7
1095,1,0,2,0,1,0,0.2982,27.5,1,0.9,0,30,0,1,5.3,0.7,0.02545,6.38,5.77,0.94,0.03418,3.19,4.34,3.92,0.14255,3.7
1096,1,0,1,1,0,0,1.8362,29.8,1,1,1,49,1,0,4.1,0.2,0.00671,2.92,5.05,0.31,0.0104,1.46,9.31,4.29,0.14396,5.6
1097,1,0,1,1,0,0,1.8362,25,1,1,1,49,1,0,4.5,0.2,0.008,2.45,4.93,0.42,0.0168,1.23,9.38,4.81,0.1924,5.6
